id,Name,Age,CountryCode,Salary
19307,Robert Lamb,68,18,7778392
19308,Joseph Choate,18,495,3823009
19309,Mark Chesser,41,432,3350864
19310,Thomas Mcneal,31,368,9726625
19311,Wendy Pfaff,99,352,1655441
19312,Kyle Ahlstrom,65,464,2547757
19313,John Lipkin,57,485,9049770
19314,Earnestine Leonard,80,146,5138103
19315,Ernest Genther,30,348,1037707
19316,Jason Welch,25,380,953072
19317,Thomas Tiller,59,488,158215
19318,Eva Schultz,37,45,4057429
19319,Douglas Agnes,76,252,2527272
19320,Larry Smith,70,84,7644882
19321,Fred Forsyth,62,167,7737341
19322,Maragret Purdy,71,95,6897400
19323,Tracy Sanders,95,380,6607791
19324,Mike Johnson,58,234,4279898
19325,Nancy Parrott,41,319,7614072
19326,Troy Gardner,66,215,151134
19327,Jeff Dapinto,78,270,7395009
19328,Ebony Miller,46,496,8822931
19329,Charlene Cole,83,460,2068636
19330,Dorothy Crane,58,294,8731487
19331,Brett Hamilton,52,413,5554060
19332,Cheryl Good,50,54,6969541
19333,William Wilson,24,419,1069752
19334,Ellen Tiller,85,324,1684169
19335,Thomas Duran,93,349,6307239
19336,Lisa Fields,25,229,7183720
19337,Natalie Lee,27,175,1004278
19338,Walter Phothirath,99,197,3699120
19339,Teresa Dominguez,71,448,6199684
19340,Wendell Meilleur,49,416,9358843
19341,Jeremy Griffith,96,388,2728506
19342,Verna Sullivan,39,480,5963359
19343,Dennis Spencer,75,77,1765649
19344,Nancy Daniels,90,201,3040370
19345,Sean Stanley,74,266,3782576
19346,James Baca,87,262,9014224
19347,Theodore Brewer,70,432,5623442
19348,Geraldine Smith,20,359,7801734
19349,John Knight,42,253,9521328
19350,Bruce Santiago,83,377,6864151
19351,Damon Agee,90,454,5009293
19352,Brenda Rafferty,86,148,6537646
19353,Madeline Peachey,94,487,38630
19354,Betty Arleth,23,418,4485167
19355,Janie Mcguire,100,47,6882434
19356,Brittany Berkowitz,92,441,258269
19357,Daisy Licudine,31,201,912736
19358,Leslie Patterson,41,420,9510587
19359,Ellen Livley,30,71,4697180
19360,James Rankin,46,277,1964631
19361,Mabel Pough,18,369,5370219
19362,Sarah Fernandez,63,113,6011445
19363,Tamara Francois,89,367,5112619
19364,Mara Mccallum,44,335,6305184
19365,Heather Offutt,65,201,5705003
19366,Darci Stafford,80,479,4492662
19367,Geraldine Kave,36,96,1815630
19368,Jo Ford,58,19,9530331
19369,Willie Deibert,87,331,5677534
19370,Edward Lamar,77,94,6354550
19371,Maryanne Zarate,52,237,1443486
19372,Daisy Walker,75,301,2474640
19373,Al Broker,38,56,9955013
19374,Hue Horne,97,292,2937446
19375,Marcos Lemke,41,197,2461638
19376,George Mcclurkin,24,277,1613822
19377,Julee Michael,100,388,7676856
19378,Joseph Christy,54,410,6497841
19379,Mary Farmer,80,61,5120686
19380,Lisa Jackson,82,478,5819845
19381,Russell Smykowski,51,108,9092331
19382,Benjamin Nichols,42,413,9229027
19383,Sharlene Konowal,33,281,3624398
19384,Jimmy Hanner,33,304,7935995
19385,April Diga,36,300,3336891
19386,Deborah Langton,48,92,5978756
19387,Lisa Mizrahi,46,421,7733952
19388,Kent Powell,27,123,9658794
19389,Dana Mccarthy,42,272,7733125
19390,Kenneth Siwicki,73,180,2151507
19391,Pam Hinkle,85,144,2077823
19392,Dorothy Caruthers,75,225,3483525
19393,Chester Taylor,61,126,7534348
19394,Joseph Rinehart,87,442,1484251
19395,Matthew Billy,81,403,6081827
19396,Adam Tran,71,70,4361470
19397,Albert Walter,44,182,9787653
19398,Raymond Logan,85,23,3424603
19399,Judy Usher,47,113,168307
19400,Dreama Holt,57,71,7052802
19401,Fred Young,36,182,714520
19402,Ivan Grieb,72,146,9520378
19403,Raul Davis,46,80,9186499
19404,Shirley Bolduc,29,458,8907588
19405,Mark Croft,57,475,3344046
19406,Rose Landefeld,25,358,8333839
19407,Monica Hartung,97,201,494478
19408,Eric Emery,65,383,5758884
19409,Margaret France,58,144,7309719
19410,Rosemary Glasser,56,364,9856853
19411,Kent Scarborough,56,484,5841277
19412,Donald Grier,64,122,9821891
19413,Joesph Nadeau,76,400,4057638
19414,Catharine Stilwell,18,453,8959300
19415,Michael Moniz,84,468,9556442
19416,Barney Costello,95,120,7945568
19417,Maribel Orio,50,224,1232372
19418,Shannon Overstreet,78,111,3092999
19419,Edward Miller,64,93,5320528
19420,Gerald Gamble,54,457,8001085
19421,Richard Waage,47,305,8357605
19422,Annette Watts,52,57,315299
19423,Joseph Clark,23,287,2795534
19424,Marie Jones,69,37,2137506
19425,Darren Goetz,41,329,1188199
19426,Eleanor Aromin,82,379,2457451
19427,Chad Clark,44,201,9108400
19428,Alta Sickles,61,191,7880505
19429,Ron Hesse,31,96,2744988
19430,Betty Gossett,93,156,3354313
19431,Jeffrey Espinoza,84,472,6991832
19432,James Mitchell,99,498,2548394
19433,Christopher Nicoletti,92,466,7291592
19434,Suzanne Foster,87,469,8662443
19435,Allison Davis,31,270,4187591
19436,John Marshall,65,304,7656433
19437,Louis Raap,94,66,8743519
19438,Alex Ferman,36,471,2738556
19439,Joseph Trias,64,467,5633547
19440,Tonya Cobbs,50,152,3270803
19441,Julian Boyd,63,201,6878941
19442,Rickey Aeschliman,82,377,6054431
19443,Raquel Brookhart,58,22,6815901
19444,Elizabeth Vaughan,88,124,9338793
19445,Jodi Arend,27,315,1266949
19446,Cesar Chandler,23,234,8169383
19447,Dorcas Pickens,27,357,2362040
19448,Jeffrey Howell,54,235,3368428
19449,Mandy Kelsey,36,21,7990591
19450,Nicole Henrich,63,462,7000900
19451,Ruth Kinnamon,40,194,4764056
19452,John Cates,22,224,8453853
19453,Jennifer Delaughter,78,478,2148229
19454,Fletcher Vogel,25,275,6019228
19455,Donald Perdue,25,368,9659127
19456,Joseph Maginnis,63,241,833940
19457,Joseph Leger,29,235,5222061
19458,David Burton,48,355,5879264
19459,William White,42,293,1807206
19460,Mary Stone,94,278,6032184
19461,Jennie Jordan,76,232,5423232
19462,Linda Penny,78,287,6021845
19463,Josie Gally,66,251,9484333
19464,Kam Martin,29,28,585632
19465,Allan Nalls,26,230,3430382
19466,Lucia Lebron,100,195,3546157
19467,Juan Gibby,87,10,1168994
19468,Robert Sanchez,55,70,3964041
19469,Robert Davis,61,141,4158056
19470,Donna Glover,34,118,1562707
19471,Ira Villa,71,33,5940179
19472,Herbert Graig,46,266,9979635
19473,Corey Litwin,53,425,7612952
19474,Rosaura Manning,25,404,1518699
19475,Leonard Williams,22,285,4951956
19476,Amy King,74,241,6916192
19477,Linda Morse,20,267,1845775
19478,Sonia Hoefert,34,450,5080134
19479,Frances Freeman,73,385,2429492
19480,Jill Vereen,24,379,3407824
19481,Victoria Liaw,70,415,7724739
19482,Betty Hutchison,55,186,5407422
19483,Tony Sanmiguel,49,327,4076086
19484,Robert Paris,66,78,5936179
19485,Michael Harrison,58,360,7463438
19486,Larry Phifer,89,357,2273190
19487,Lester Kearns,55,289,5856466
19488,Madeline Fosnaugh,19,383,3922456
19489,Ulrike Hinton,57,354,8540589
19490,Erlinda Coe,54,410,5367453
19491,Daniel Smith,82,333,9154853
19492,Brandon Cole,66,372,97296
19493,Janet Walker,82,22,1613626
19494,Julie Sardin,73,367,7634463
19495,Dustin Weaver,22,108,1263656
19496,Darlene Vining,100,286,9163839
19497,Thomas Garcia,32,498,2665227
19498,Mark Massart,85,469,1656440
19499,Marjorie Forget,93,166,9985632
19500,Clifford Thorne,60,344,3033380
19501,Antonia Mills,34,363,3126593
19502,Patricia Guthrie,69,106,1449143
19503,Neva Lake,70,240,1302577
19504,Virginia Myers,26,218,9790786
19505,Joyce Garcia,24,473,5410405
19506,Rachael Alu,77,327,9436323
19507,Scott Mcallister,69,371,1216943
19508,William Keo,31,416,7303400
19509,Jeff Irish,96,359,3412340
19510,Rose Marlowe,95,83,5190963
19511,Kimberly Brasfield,66,384,8686762
19512,Carisa White,73,207,8455387
19513,Mary Calvert,83,425,2743832
19514,Jose Jones,43,18,7519862
19515,Denise Little,95,206,838501
19516,Dena Nichols,91,124,4079767
19517,Joseph Pfeifer,52,66,5583231
19518,Kenneth Plamer,21,80,3872134
19519,Forest Donohoe,28,378,9196766
19520,Luther Jones,32,451,9600867
19521,Brenda Dorfman,53,131,982948
19522,Carol Anderson,51,360,5385987
19523,William Hinds,54,448,4549174
19524,Gregory Lewis,59,81,5977336
19525,Nathan Haley,40,347,7752061
19526,Barbara Dixie,53,172,2773352
19527,Al Lee,94,398,5715874
19528,James Newman,87,67,2844584
19529,Mary Davis,96,107,9339105
19530,Nicole Hall,77,246,2197466
19531,Richard Messenger,60,2,8080022
19532,Richard Durgan,61,154,6992558
19533,Mildred White,87,144,6896055
19534,Alfred Tritt,34,401,1222583
19535,Gloria Beets,56,199,9228596
19536,Sandra Tremblay,67,463,8689162
19537,Heather Gurrola,73,445,29085
19538,Victoria Mitchel,33,17,3799195
19539,Keith Lopez,22,258,6231069
19540,Sharon Nguyen,71,356,6929632
19541,Charles Jiang,45,175,176896
19542,Gale Pieratt,97,102,8613777
19543,Edward Stgermain,91,409,538492
19544,Seth Quilliams,55,104,8501988
19545,Allison Singleton,43,92,6856030
19546,Claudia Shedd,78,455,6481899
19547,Robert Olson,51,44,9943428
19548,Pam Moreland,38,319,584994
19549,Nicolas Cannon,98,391,8907289
19550,Lane Sandate,76,33,8281233
19551,Ronald Nash,50,387,3103793
19552,Dan James,48,411,8415992
19553,Annie Demme,34,291,2619852
19554,Rogelio Wider,25,235,5382336
19555,John Boone,93,447,2392995
19556,Anthony Jalbert,72,205,4297885
19557,Debbie Miller,98,81,262096
19558,Jean Kim,28,197,5723029
19559,Jody Rohlfing,87,423,2993894
19560,Florence Tucker,88,12,9788646
19561,Scott Ray,100,232,6375406
19562,Cheryl Shea,19,261,9889071
19563,Barbara Waller,51,158,60328
19564,Coleman Griffith,44,492,6481913
19565,Colette Hasson,61,164,3192804
19566,Lonnie Pickering,85,143,2690747
19567,Amy Rollins,62,341,1177008
19568,Stevie Surrett,19,322,4810335
19569,Judy Stupka,82,29,6947535
19570,Linda Keala,22,80,1507215
19571,Carmen Webb,27,150,1072868
19572,Bonnie Bills,91,243,2202554
19573,Teresa Doyle,82,384,7096262
19574,Audrey Lane,59,468,8855722
19575,Tyson Mouton,94,242,3091026
19576,Leona Lianes,95,123,794087
19577,Josephine Daly,74,240,9619632
19578,Danielle Stinger,77,393,4237486
19579,Mary Keppler,18,40,6859610
19580,Julio Lash,84,365,1951128
19581,David Kennedy,81,396,6973537
19582,Ralph Smith,22,265,2284307
19583,Joseph Williams,64,39,7156450
19584,Wilfredo Fletcher,43,242,8602515
19585,Brent San,50,270,9004461
19586,Helen Luppino,75,69,141316
19587,Clarence Wilson,86,110,25873
19588,John Haertel,23,347,1735101
19589,Jeffrey Campos,27,252,2301865
19590,Antoinette Harris,47,106,1299479
19591,Michael Doak,29,204,4084733
19592,Cassandra Jones,75,4,1012772
19593,Aide Christian,36,381,9764075
19594,Marcene Chandler,36,227,3134356
19595,Helen Buskirk,22,314,8992478
19596,Jo Hubbard,91,404,6017826
19597,Arthur Ford,98,452,6337837
19598,Luis Gomez,24,304,9517533
19599,Patrice Renfro,59,364,5012380
19600,Joel Castro,51,88,9850053
19601,Brooke Olson,39,430,7427631
19602,Ronald Valero,34,266,3086289
19603,Eunice Nord,98,182,8588375
19604,Judith Fawcett,77,357,6802761
19605,Alicia Esche,31,314,1255309
19606,Robert Miera,83,327,9535120
19607,Terry Fritter,98,124,4818342
19608,Deborah Knight,99,108,2024898
19609,Jennifer Duncan,62,170,6497260
19610,Minnie Flores,73,349,3328125
19611,Ethel Branham,96,49,6272953
19612,Christopher Massey,40,70,1387121
19613,Andrea Southard,48,73,95949
19614,Terry Micklos,24,395,434610
19615,William Mason,72,274,5193515
19616,Nellie Ward,85,265,4512381
19617,Gertrude Clayton,38,488,7175306
19618,Elsa Bliss,53,261,4557593
19619,Jesse Schmidt,54,405,4994500
19620,Dana Marshall,64,35,3809015
19621,Brian Ulberg,91,110,5407130
19622,Donald Penn,79,259,8091064
19623,Sally Payne,69,492,5324848
19624,David Omar,64,288,3193073
19625,Anna Martin,95,447,4321886
19626,Armando Mendoza,86,154,7782813
19627,Ronald Baxter,64,89,8063006
19628,Michelle Tesh,65,412,3218284
19629,Charles Swanston,44,337,8925626
19630,Jocelyn Smith,40,164,7156742
19631,Mabel Rodriguez,41,203,6398336
19632,Dolores Tompkins,88,23,3004972
19633,Lillian Bowdry,61,92,5551684
19634,Charles Foster,22,136,1377038
19635,Angie Lott,67,75,1751603
19636,Jeffery Radtke,98,312,8087278
19637,Tyrone Pina,34,147,2892274
19638,Joyce Martin,82,305,2939062
19639,Valrie Neil,77,169,8089240
19640,Rachel Dillon,45,183,2859953
19641,Michele Rucker,39,219,7369235
19642,Madeline Victorine,57,481,7398414
19643,Amy Chandler,90,432,5527856
19644,Sharon Mittler,99,40,619543
19645,Neil Mcfarling,82,147,4053794
19646,Calvin Clark,77,16,6889468
19647,David Steele,92,469,2246101
19648,Robert Cook,87,231,1656686
19649,Anthony Barbour,99,476,4717927
19650,Max Fletcher,35,240,4742738
19651,Franklin Boutelle,100,168,7206108
19652,Dorothy Precourt,67,347,2719962
19653,Beverly Lloyd,68,155,3053620
19654,Adrian Lariviere,96,155,559622
19655,Richard Gillins,30,339,1014837
19656,Cassie Erler,95,3,9172145
19657,Lolita Dash,28,289,8262337
19658,Susan Rusin,22,364,3854876
19659,Paul Scott,47,99,487471
19660,Phyllis Arsenault,48,291,2887987
19661,Charles Hensley,82,276,6366929
19662,Patricia Spradlin,25,418,6870390
19663,Kenneth Oxendine,32,7,4553101
19664,Joyce Rodgers,46,448,5282090
19665,Michael Mandato,36,253,5711878
19666,Javier Mcclean,33,258,4040343
19667,Beverly Dwyer,29,267,5656732
19668,Eleanor Slayton,66,126,9108664
19669,Henry Michaelson,88,222,4172597
19670,Haley Mccullough,50,341,3241795
19671,Andrew Pille,22,336,9621072
19672,Roy Bartlett,46,162,2388586
19673,David Gentry,42,175,997554
19674,Thomas Henry,96,395,1968319
19675,Omar Howze,49,339,2761232
19676,Christopher Olson,26,275,8591443
19677,James Kirch,69,460,3706388
19678,Nancy Watson,30,211,3257483
19679,Sharon Burke,85,131,3078181
19680,Wilfred Balentine,90,280,5518022
19681,Keith Hampton,94,63,6002981
19682,Frances Buffey,67,383,7048321
19683,Catherine Foody,64,31,3625975
19684,James Miller,42,214,6838487
19685,Samuel Crary,64,342,6759133
19686,Roger Miller,86,348,6963369
19687,Ruby Briscoe,35,200,6017421
19688,Ronald Smith,61,462,9404655
19689,Jackie Whitmer,83,315,3024375
19690,Claudia French,33,34,4014881
19691,Janelle Brewer,64,493,4058706
19692,Marcus Miller,90,324,1433574
19693,Donald Ramirez,90,129,2995102
19694,Sheldon Balnis,95,166,609465
19695,Thaddeus Weissgerber,41,202,3956324
19696,Marion Bowen,82,474,8979221
19697,Kelly Mcdonald,64,125,7768720
19698,Stephanie Hernandez,25,164,2554290
19699,Maurine Lombardi,28,371,1862317
19700,Julie Stone,92,460,9843169
19701,Joseph Charles,63,376,4318497
19702,Joshua Austin,86,67,2150730
19703,William Platt,39,168,7135456
19704,James Miller,40,148,4510440
19705,Shannon Bowman,84,79,7539997
19706,Imogene Allison,38,16,3895444
19707,Ellen Major,18,44,2152330
19708,Britta Washington,37,315,3214344
19709,Amber Hackett,95,313,6745855
19710,Jason Davis,87,460,4309192
19711,James Beard,91,173,2041830
19712,Lee Pullen,59,318,8315454
19713,Diana Hillegas,52,295,6635603
19714,Marvel Payne,35,227,9944587
19715,Alma Chung,85,281,1647384
19716,Nancy Watson,78,356,8197687
19717,Virginia Champagne,22,56,7408480
19718,Jose Lombardi,61,220,206430
19719,James Bommarito,26,174,5895548
19720,Neil Kennedy,82,257,3856787
19721,Ramon Matthews,20,409,3497554
19722,Lesley Nicodemus,38,127,3394068
19723,Douglas Huffman,64,99,7835785
19724,Joyce Sherlock,35,388,9496513
19725,Ronnie Ford,92,418,8595103
19726,Emanuel Reed,21,88,7158221
19727,Tiffany Jones,62,378,7681633
19728,Pamela Tang,98,172,1626265
19729,Shirley Han,90,395,7695477
19730,Mary Wheeler,80,473,5661271
19731,Patricia Laroche,94,142,2391274
19732,Walter Totten,100,139,5447008
19733,Johnson Hagins,39,284,8743201
19734,Dianne Gordon,72,72,4025550
19735,Dorthy Harber,36,497,1220186
19736,Robert Rouse,38,345,3638349
19737,Claudio Guy,43,186,1492431
19738,Jesus Hoppe,37,408,931854
19739,Terry Keo,18,313,4589945
19740,Stephanie Hutson,95,112,8594351
19741,Nigel Melton,79,491,1451004
19742,Jason Morse,67,79,9951575
19743,Roger Underwood,27,367,9436059
19744,Amanda Smith,46,198,2993322
19745,Minnie Halfmann,82,472,3520259
19746,Frank Castro,38,1,9971349
19747,Ivan Lamanna,96,477,4624542
19748,Jessica Gerleman,60,465,3457190
19749,Mildred Busch,67,9,2609056
19750,Heidi Kjar,63,53,4898221
19751,Beatriz Thomas,44,481,2395399
19752,Susan Brown,52,464,747407
19753,Celestine Matney,68,155,1641928
19754,Lula Khim,51,222,7181007
19755,Ronald Hardesty,56,42,2799727
19756,Tammie Abrams,94,471,2331637
19757,Matthew Beckner,93,28,2529468
19758,William Babcock,20,11,9566739
19759,Melinda Hughes,75,47,6771511
19760,Joseph Yann,32,31,8477727
19761,Robert Bishop,34,184,2872568
19762,Christine Harper,64,43,5707502
19763,Kathrine Law,79,478,1144667
19764,Martha Tardiff,45,273,9613113
19765,Shirley Park,40,213,7698347
19766,Rosa Willis,39,90,3769253
19767,Dan Mendoza,42,245,9235546
19768,Larry Payne,76,129,3480163
19769,Julie Edwards,43,130,9179975
19770,Janice Jackson,70,307,8195544
19771,Jessica Diehl,81,52,1296550
19772,Dale Wilson,58,219,8527138
19773,Gina Giannakopoulo,51,35,2163994
19774,Francis Fletcher,93,252,4915571
19775,John Outen,61,159,8877127
19776,Janise Karpinski,48,7,5488439
19777,Charles Rodriquez,59,50,8220843
19778,Solange Lusk,96,151,5229263
19779,Dana Cooks,73,427,6095573
19780,Dorothy Blackwell,26,251,3664138
19781,Karyl Brown,57,142,9160551
19782,Linda Elliot,83,151,7216998
19783,Jeffrey Jacobi,38,296,7751785
19784,Helen Griffith,21,415,6029100
19785,Dorothy Smith,76,7,8968709
19786,Pilar Solar,62,228,1471336
19787,Stephen Powers,94,221,224424
19788,Rachel Taylor,85,28,7375423
19789,James Amador,62,126,7124108
19790,Dawn Pautz,44,444,8132650
19791,Kristin Firth,78,377,3392544
19792,Claude Jensen,90,99,3395147
19793,Granville Fraughton,24,372,2883318
19794,Daniel Brown,24,193,6628591
19795,Ruben Ates,28,54,2982606
19796,April So,84,52,3665501
19797,Joe Mcdevitt,86,380,4147810
19798,Jay Davis,62,263,4681231
19799,John Meyers,22,35,5440751
19800,Maxine Hanson,86,34,6648409
19801,Nicholas Hollifield,35,146,3735987
19802,Melissa Edwards,74,414,8202165
19803,Eric Morris,51,323,6855988
19804,Linda Fentress,26,364,5861551
19805,Dorothy Ramos,64,54,8675604
19806,John Castro,66,107,5226794
19807,Shelby Carey,78,352,1237430
19808,Leigh Lacour,64,226,11826
19809,Jack Olson,41,239,3634458
19810,Heidi Patterson,45,267,4141773
19811,William Zuchelkowski,35,164,6345957
19812,Josephine Salazar,44,28,1522156
19813,Glenda Garcia,52,440,3405216
19814,Cheryl Fejes,51,58,4749832
19815,Joann Fullmer,60,8,9026436
19816,Joel Phillips,57,47,5862026
19817,Ben Underwood,100,231,6002681
19818,Virginia Goldie,98,26,358207
19819,Joe Sherman,56,28,443643
19820,Thelma Eversoll,87,139,9915794
19821,Tonia Cruz,47,22,9742107
19822,Jose Tornatore,38,350,1287949
19823,Jody Mcdonald,25,325,127244
19824,Rosa Brackett,86,385,1772295
19825,William Sandstrom,31,194,8862337
19826,Bobby Albero,56,329,7480088
19827,Lavern Crum,25,15,1880302
19828,John White,84,420,9199842
19829,Carlos Feyh,42,424,9036345
19830,Steve Malik,98,272,1601149
19831,Anthony Mullen,56,296,3618490
19832,Marion Campbell,33,406,7479943
19833,Reinaldo Chaput,72,475,1256744
19834,Neva Dunn,97,330,1719987
19835,Latonya Morgan,27,340,5980547
19836,Michael Spurlin,56,209,868538
19837,Joseph Paulino,96,483,769015
19838,Julia Hill,71,487,3714672
